abstract,keywords,author,url,doi,issn,year,pages,volume,journal,title,ENTRYTYPE,ID
"Analysis of human behavior through visual information has been one of the active research areas in computer vision community during the last decade. Vision-based human action recognition (HAR) is a crucial part of human behavior analysis, which is also of great demand in a wide range of applications. HAR was initially performed via images from a conventional camera; however, depth sensors have recently embedded as an additional informative resource to cameras. In this paper, we have proposed a novel approach to largely improve the performance of human action recognition using Complex Network-based feature extraction from RGB-D information. Accordingly, the constructed complex network is employed for single-person action recognition from skeletal data consisting of 3D positions of body joints. The indirect features help the model cope with the majority of challenges in action recognition. In this paper, the meta-path concept in the complex network has been presented to lessen the unusual actions structure challenges. Further, it boosts recognition performance. The extensive experimental results on two widely adopted benchmark datasets, the MSR-Action Pairs, and MSR Daily Activity3D indicate the efficiency and validity of the method.","Human action recognition, Complex network, Meta-path, 3D skeleton joints",Alaa Barkoky and Nasrollah Moghaddam Charkari,https://www.sciencedirect.com/science/article/pii/S1047320321002455,https://doi.org/10.1016/j.jvcir.2021.103371,1047-3203,2022,103371,82,Journal of Visual Communication and Image Representation,Complex Network-based features extraction in RGB-D human action recognition,article,BARKOKY2022103371
"Real-time and reliable head pose tracking is the basis of humanâcomputer interaction and face analysis applications. Aiming at the problems of accuracy and real time performance in current tracking method, a new head pose tracking method based on stereo visual SLAM is proposed in this paper. The sparse head map is constructed based on ORB feature points extraction and stereo matching, then the 3D-2D matching relations between 3D mappoints and 2D feature points are obtained by projection matching. Finally, the camera pose solved by the Bundle Adjustment is converted to head pose, which realizes the tracking of head pose. The experimental results show that this method can obtain high precise head pose. The mean errors of three Euler angles are all less than 1Â°. Therefore, the proposed head pose tracking method can track and estimate precise head pose in real time under smooth background.","Head pose tracking, Stereo visual SLAM, Bundle adjustment",Suibin Huang and Kun Yang and Hua Xiao and Peng Han and Jian Qiu and Li Peng and Dongmei Liu and Kaiqing Luo,https://www.sciencedirect.com/science/article/pii/S1047320321002698,https://doi.org/10.1016/j.jvcir.2021.103402,1047-3203,2022,103402,82,Journal of Visual Communication and Image Representation,A new head pose tracking method based on stereo visual SLAM,article,HUANG2022103402
"This paper proposes a new high-capacity reversible data hiding scheme in encrypted images. The content owner first divides the cover image into blocks. Then, the block permutation and the bitwise stream cipher processes are applied to encrypt the image. Upon receiving the encrypted image, the data hider analyzes the image blocks and adaptively decides an optimal block-type labeling strategy. Based on the adaptive block encoding, the image is compressed to vacate the spare room, and the secret data are encrypted and embedded into the spare space. According to the granted authority, the receiver can restore the cover image, extract the secret data, or do both. Experimental results show that the embedding capacity of the proposed scheme outperforms state-of-the-art schemes. In addition, security level and robustness of the proposed scheme are also investigated.","Encrypted image, Data hiding, Adaptive block encoding, Embedding capacity",Kai Gao and Ji-Hwei Horng and Chin-Chen Chang,https://www.sciencedirect.com/science/article/pii/S1047320322000372,https://doi.org/10.1016/j.jvcir.2022.103481,1047-3203,2022,103481,84,Journal of Visual Communication and Image Representation,High-capacity reversible data hiding in encrypted images based on adaptive block encoding,article,GAO2022103481
"Video retrieval methods have been developed for a single query. Multi-query video retrieval problem has not been investigated yet. In this study, an efficient and fast multi-query video retrieval framework is developed. Query videos are assumed to be related to more than one semantic. The framework supports an arbitrary number of video queries. The method is built upon using binary video hash codes. As a result, it is fast and requires a lower storage space. Database and query hash codes are generated by a deep hashing method that not only generates hash codes but also predicts query labels when they are chosen outside the database. The retrieval is based on the Pareto front multi-objective optimization method. Re-ranking performed on the retrieved videos by using non-binary deep features increases the retrieval accuracy considerably. Simulations carried out on two multi-label video databases show that the proposed method is efficient and fast in terms of retrieval accuracy and time.","Video hashing, Pareto optimization, Multi-query video retrieval",Enver Akbacak and Cabir Vural,https://www.sciencedirect.com/science/article/pii/S1047320322000530,https://doi.org/10.1016/j.jvcir.2022.103501,1047-3203,2022,103501,85,Journal of Visual Communication and Image Representation,Deep multi-query video retrieval,article,AKBACAK2022103501
"With the emergence of diverse multimedia editing software, a great number of edited or tampered video resources appear on the Internet, some of which can mix with the genuine ones. Digital video authenticity is an important step to make the best use of these video resources. As a common video forgery operation, frame tampering can change the video content and confuse viewers by removing or inserting some specific frames. In this paper, we explore the traces created by compression process and propose a new method to detect frame tampering based on the high-frequency features of reconstructed DCT coefficients in the tampered sequences. Experimental results demonstrate that our proposed method can effectively detect frame tampering operation, and accurately locate the breakpoint of frame tampering in the streams.","Digital video forensics, Frame tampering detection, Nonlinear quantization, S transform",Xiao Jin and Yuting Su and Peiguang Jing,https://www.sciencedirect.com/science/article/pii/S1047320322000013,https://doi.org/10.1016/j.jvcir.2022.103436,1047-3203,2022,103436,83,Journal of Visual Communication and Image Representation,Video frame deletion detection based on timeâfrequency analysis,article,JIN2022103436
"Image deraining is a significant problem that ensures the visual quality of images to prompt computer vision systems. However, due to the insufficiency of captured rain streaks features and global information, current image deraining methods often face the issues of rain streaks remaining and image blurring. In this paper, we propose a Multi-receptive Field Aggregation Network (MRFAN) to restore a cleaner rain-free image. Specifically, we construct a Multi-receptive Field Feature Extraction Block (MFEB) to capture rain features with different receptive fields. In MFEB, we design a Self-supervised Block (SSB) and an Aggregation Block (AGB). SSB can make the network adaptively focus on the critical rain features and rain-covered areas. AGB effectively aggregates and redistributes the multi-scale features to help the network simulate rain streaks better. Experiments show that our method achieves better results on both synthetic datasets and real-world rainy images.","Image deraining, Dilated convolution, Attention mechanism",Songliang Liang and Xiaozhe Meng and Zhuo Su and Fan Zhou,https://www.sciencedirect.com/science/article/pii/S1047320322000256,https://doi.org/10.1016/j.jvcir.2022.103469,1047-3203,2022,103469,84,Journal of Visual Communication and Image Representation,Multi-receptive Field Aggregation Network for single image deraining,article,LIANG2022103469
"According to the World Health Organization, falling is a significant health problem that causes thousands of deaths every year. Fall detection and fall prediction tasks enable accurate medical assistance to vulnerable populations whenever required, allowing local authorities to predict daily health care resources and to reduce fall damages accordingly. We present in this paper, a fall detection approach that explores human body geometry available at different frames of the video sequence. Especially, pose estimation, the angle and the distance between the vector formed by the head-centroid of the identified facial image and the center hip of the body, and the vector aligned with the horizontal axis of the center hip, are employed to construct new distinctive image features. A two-class Support Vector Machine (SVM) classifier and a Temporal Convolution Network (TCN) are trained on the newly constructed feature images. At the same time, a Long-Short-Term Memory (LSTM) network is trained on the calculated angle and distance sequences to classify fall and non-fall activities. We perform experiments on the Le2i FD dataset and the UR FD dataset, where we also propose a cross-dataset evaluation. The results demonstrate the effectiveness and efficiency of the developed approach.","Body geometry, Elderly assistance, Fall detection, Pose estimation, Video sequence",Djamila Romaissa Beddiar and Mourad Oussalah and Brahim Nini,https://www.sciencedirect.com/science/article/pii/S1047320321002728,https://doi.org/10.1016/j.jvcir.2021.103407,1047-3203,2022,103407,82,Journal of Visual Communication and Image Representation,Fall detection using body geometry and human pose estimation in video sequences,article,BEDDIAR2022103407
"We propose a deep learning framework to improve segmentation accuracy of the lung region in Chest X-Ray (CXR) images. The proposed methodology implements a âdivide and conquerâ strategy where the original CXRs are subdivided into smaller image patches, segmented them individually, and then reassembled to achieve the complete segmentation. This approach ensembles two models, the first of which is a traditional Convolutional Neural Network (CNN) used to classify the image patches and subsequently merge them to obtain a pre-segmentation. The second model is a modified U-Net architecture to segment the patches and subsequently combines them to obtain another pre-segmented image. These two pre-segmented images are combined using a binary disjunction operation to get the initial segmentation, which is later post-processed to obtain the final segmentation. The post-processing steps consist of traditional image processing techniques such as erosion, dilation, connected component labeling, and region-filling algorithms. The robustness of the proposed methodology is demonstrated using two public (MC, JPCL) and one proprietary (The University of Texas Medical Branch - UTMB) datasets of CXR images. The proposed framework outperformed many state-of-the-arts competitions presented in the literature.","Lung segmentation, Chest X-ray, Deep learning, UNet, CNNs, Ensemble",Md Fashiar Rahman and Yan Zhuang and Tzu-Liang (Bill) Tseng and Michael Pokojovy and Peter McCaffrey and Eric Walser and Scott Moen and Alex Vo,https://www.sciencedirect.com/science/article/pii/S1047320322000657,https://doi.org/10.1016/j.jvcir.2022.103521,1047-3203,2022,103521,85,Journal of Visual Communication and Image Representation,Improving lung region segmentation accuracy in chest X-ray images using a two-model deep learning ensemble approach,article,RAHMAN2022103521
"Joint photographic experts group (JPEG) can provide good quality with small file size but also eliminate extensively the redundancies of images. Therefore, hiding data into JPEG images in terms of maintaining high visual quality at small file sizes has been a great challenge for researchers. In this paper, an adaptive reversible data hiding method for JPEG images containing multiple two-dimensional (2D) histograms is proposed. Adaptability is mainly reflected in three aspects. The first one is to preferentially select sharper histograms for data embedding after K histograms are established by constructing the kth (kâ{1,2,â¦,K}) histogram using the kth non-zero alternating current (AC) coefficient of all the quantized discrete cosine transform blocks. On the other hand, to fully exploit the strong correlation between coefficients of one histogram, the smoothness of each coefficient is estimated by a block smoothness estimator so that a sharply-distributed 2D-histogram is constructed by combining two coefficients with similar smoothness into a pair. The pair corresponding to low complexity is selected priorly for data embedding, leading to high embedding performance while maintaining low file size. Besides, we design multiple embedding strategies to adaptively select the embedding strategy for each 2D histogram. Experimental results demonstrate that the proposed method can achieve higher rateâdistortion performance which maintaining lower file storage space, compared with previous studies.","Reversible data hiding, Multiple histograms, Two-dimensional histogram, Rateâdistortion model",Shaowei Weng and Ye Zhou and Tiancong Zhang,https://www.sciencedirect.com/science/article/pii/S1047320322000414,https://doi.org/10.1016/j.jvcir.2022.103487,1047-3203,2022,103487,85,Journal of Visual Communication and Image Representation,Adaptive reversible data hiding for JPEG images with multiple two-dimensional histograms,article,WENG2022103487
"Recent years have witnessed several modified discriminative correlation filter (DCF) models exhibiting excellent performance in visual tracking. A fundamental drawback to these methods is that rotation of the target is not well addressed which leads to model deterioration. In this paper, we propose a novel rotation-aware correlation filter to address the issue. Specifically, samples used for training of the modified DCF model are rectified when rotation occurs, rotation angle is effectively calculated using phase correlation after transforming the search patch from Cartesian coordinates to the Log-polar coordinates, and an adaptive selection mechanism is further adopted to choose between a rectified target patch and a rectangular patch. Moreover, we extend the proposed approach for robust tracking by introducing a simple yet effective Kalman filter prediction strategy. Extensive experiments on five standard benchmarks show that the proposed method achieves superior performance against state-of-the-art methods while running in real-time on single CPU.","Correlation filter, Visual tracking, Rotation, Phase correlation, Kalman filter",Jiawen Liao and Chun Qi and Jianzhong Cao and Xiaofang Wang and Long Ren and Chaoning Zhang,https://www.sciencedirect.com/science/article/pii/S1047320321002844,https://doi.org/10.1016/j.jvcir.2021.103422,1047-3203,2022,103422,83,Journal of Visual Communication and Image Representation,Rotation-aware correlation filters for robust visual tracking,article,LIAO2022103422
"This paper presents a fragile watermarking scheme for tamper localization using Singular Value Decomposition (SVD) and logistic map. The proposed scheme divides the image into blocks of size 2Â ÃÂ 2 pixels and generates an 8-bit watermark from each block. The watermark is computed by permuting the six Most Significant Bits (MSBs) of each pixel in the block using the logistic map, followed by SVD. To secure, the watermark thus generated is further encrypted using the logistic map. This encrypted watermark is embedded into 2 Least Significant Bits (LSBs) of each pixel to enable tamper detection and localization. The experimental results demonstrate that the proposed scheme can precisely locate tampered regions under copy-paste, content removal, text addition, noise addition, vector quantization, collage, content only, and constant feature attacks. Tamper localization accuracy is better or comparable to the state-of-the-art tamper localization algorithms.","Image authentication, Fragile watermarking, Tamper localization, Logistic map, Singular value decomposition",Neena Raj N.R. and Shreelekshmi R.,https://www.sciencedirect.com/science/article/pii/S1047320322000517,https://doi.org/10.1016/j.jvcir.2022.103500,1047-3203,2022,103500,85,Journal of Visual Communication and Image Representation,Fragile watermarking scheme for tamper localization in images using logistic map and singular value decomposition,article,NR2022103500
"In this work we have explored the hybrid deep learning architecture for recognizing the tampering from the videos. This hybrid architecture explores the features from the authentic videos to categorize the tampered portions from the forged videos. Initially, the process begins by compressing the input video using the Discrete cosine transform (DCT) based double compression approach. Then, the filtering process is carried out to improve the quality of compressed frame using the bilateral filtering. Then, the modified segmentation approach is applied to segment the frames into different regions. The features from these segmented portions are extracted and fed into hybrid DNN-AGSO (deep neural network- Adaptivf RELATED WORKSe Galactic Swarm Optimization) using Gabor wavelet transform (GWT) technique. Three different datasets are used to evaluate the overall performance they are, VTD, MFC-18, and VIRAT by MATLAB platform. The recognition rate achieved by VTD, MFC-18, and VIRAT datasets are 96%, 95.2%, and 93.47% respectively.","Video forgery, Double compression, Modified Brain storm optimization (MBSO), Adaptive galactic Swarm optimization (AGSO), Deep Neural Network (DNN)",Malle Raveendra and K. Nagireddy,https://www.sciencedirect.com/science/article/pii/S1047320321002686,https://doi.org/10.1016/j.jvcir.2021.103401,1047-3203,2022,103401,82,Journal of Visual Communication and Image Representation,Tamper video detection and localization using an adaptive segmentation and deep network technique,article,RAVEENDRA2022103401
"This paper proposes a blind image deconvolution method which consists of two sequential phases, i.e., blur kernel estimation and image restoration. In the first phase, we adopt the L0-norm of image gradients and total variation (TV) to regularize the latent image and blur kernel, respectively. Then we design an alternating optimization algorithm which jointly incorporates the estimation of intermediately restored image, blur kernel and regularization parameters into account. In the second phase, we propose to take the mixture of L0-norm of image gradients and TV to regularize the latent image, and design an efficient non-blind deconvolution algorithm to achieve the restored image. Experimental results on both a benchmark image dataset and real-world blurred images show that the proposed method can effectively restore image details while suppress noise and ringing artifacts, the result is of high quality which is competitive with some state of the art methods.","Blind image deconvolution, -norm gradient regularization, TV regularization",Shuyin Tao and Wende Dong and Jian Xu and Jianfeng Lu and Guili Xu and Yueting Chen,https://www.sciencedirect.com/science/article/pii/S1047320321002443,https://doi.org/10.1016/j.jvcir.2021.103370,1047-3203,2021,103370,81,Journal of Visual Communication and Image Representation,An adaptive two phase blind image deconvolution algorithm for an iterative regularization model,article,TAO2021103370
"In this paper, the feature representation of an image by CNN is used to hide the secret image into the cover image. The style of the cover image hides the content of the secret image and produce a stego image using Neural Style Transfer (NST) algorithm, which resembles the cover image and also contains the semantic content of secret image. The main technical contributions are to hide the content of the secret image in the in-between hidden layered style features of the cover image, which is the first of its kind in the present state-of-art-technique. Also, to recover the secret image from the stego image, destylization is done with the help of conditional generative adversarial networks (GANs) using Residual in Residual Dense Blocks (RRDBs). Further, stego images from different layer combinations of content and style features are obtained and evaluated. Evaluation is based on the visual similarity and quality loss between the cover-stego pair and the secret-reconstructed secret pair of images. From the experiments, it has been observed that the proposed algorithm has 43.95Â dB Peak Signal-to-Noise Ratio (PSNR)), .995 Structural Similarity Index (SSIM), and .993 Visual Information Fidelity (VIF) for the ImageNet dataset. The proposed algorithm is found to be more robust against StegExpose than the traditional methods.","Image security, Convolutional neural network, Information hiding, StegoExpose, Steganography",Mallika and Jagpal Singh Ubhi and Ashwani Kumar Aggarwal,https://www.sciencedirect.com/science/article/pii/S1047320322000360,https://doi.org/10.1016/j.jvcir.2022.103483,1047-3203,2022,103483,85,Journal of Visual Communication and Image Representation,Neural Style Transfer for image within images and conditional GANs for destylization,article,MALLIKA2022103483
"Facial aging is widely used in criminal tracking and the search for lost children. If the aging face is made up, it will greatly affect the discrimination of the tracking system. Therefore, the research on the makeup of different aging faces is extremely important. Existing studies have achieved a good transition from the non-makeup domain to the makeup domain in facial makeup transfer. But few studies involve the transfer of facial makeup at different ages. In addition, existing datasets rarely contain both age and makeup attributes, which make the transfer of facial makeup for different ages full of challenges. To solve the above problems, we propose a learning framework, called AM-Net, which can realize facial makeup transfer for different ages while protecting identity information. AM-Net is composed of two sub-network modules: Aging-Net and Makeup-Net. AM-Net first learns the aging mechanism of faces through Aging-Net, and then, it feeds the learned aging mode to Makeup-Net. After that, AM-Net trains Makeup-Net to realize the mapping relationship between the non-makeup domain to the makeup domain and transfer the makeup style to the face of the non-makeup. Throughout the network, multiple losses are applied to ensure AM-Net preserve information about the identity, background, etc. Extensive experiments are conducted on different datasets with different state-of-the-art methods, which prove the effectiveness of AM-Net.","Domain, Facial aging, GAN, Makeup",Sen Fang and Mingxing Duan and Kenli Li and Keqin Li,https://www.sciencedirect.com/science/article/pii/S1047320322000244,https://doi.org/10.1016/j.jvcir.2022.103464,1047-3203,2022,103464,85,Journal of Visual Communication and Image Representation,Facial makeup transfer with GAN for different aging faces,article,FANG2022103464
"Visual cryptography scheme (VCS) is a branch of secret sharing, in which a secret image is encrypted into n noise-like shares. In the recovering phase, the secret image can be reconstructed by stacking sufficient shares. Itâs obvious that VCS with multiple decryptions can further widen the range of application. However, the investigations on the existing scheme with multiple decryptions are not sufficient. In this paper, we develop a novel contrast improved OR and XOR based (k,n)-VCS without pixel expansion. Significantly, we give a general simplified calculation formula to compute the theoretical contrast of the proposed scheme. In addition, if there are no computing devices, then we can reconstruct the secret image by stacking the shares directly. Meanwhile, we recover the secret image perfectly by performing XOR operation when computing devices are available. Since the proposed scheme is based on the parity basis matrices, our scheme has no pixel expansion. Finally, Theoretical analysis and experimental results are conducted to evaluate the efficiency and security of the proposed scheme.","Visual cryptography, Multiple decryptions, Contrast, Perfect recovery, Threshold",Yongkang Zhao and Fang-Wei Fu,https://www.sciencedirect.com/science/article/pii/S1047320321002716,https://doi.org/10.1016/j.jvcir.2021.103408,1047-3203,2022,103408,82,Journal of Visual Communication and Image Representation,"A contrast improved OR and XOR based (k,n) visual cryptography scheme without pixel expansion",article,ZHAO2022103408
"Secret image sharing (SIS) can divide a secret image into several shadow images for protection. Information hiding in the sharing domain (IHSD) fuses SIS and information hiding (IH) to simultaneously share any secret image and hide any information, and this technique can be applied in cloud computing, law enforcement and medical diagnoses. IHSD not only marks shadow images with information to prevent malicious tampering and for convenient management, search and identification but also enhances the robustness of IH. In this paper, we first introduce a formal definition of IHSD. Then, we describe a general IHSD model and algorithms with a concrete example in detail. In IHSD, we design the random element utilization model to control the random pixels generated from SIS. Then, we obtain shadow images with hidden information to realize SIS and IH simultaneously. The inputs of SIS with secret images, steganography and extra information in algorithms are without any limitations. Theoretical analyses, experiments and comparisons are presented to prove the effectiveness and feasibility of IHSD.","Secret image sharing, Random element utilization model, Information hiding",Fengyue Xing and Xuehu Yan and Long Yu and Yuyuan Sun,https://www.sciencedirect.com/science/article/pii/S1047320322000645,https://doi.org/10.1016/j.jvcir.2022.103520,1047-3203,2022,103520,86,Journal of Visual Communication and Image Representation,Information hiding in the sharing domain,article,XING2022103520
"Colored point cloud (PC) will inevitably encounter distortion during its acquisition, processing, coding and transmission, which may affect the visual quality of the colored PC. Therefore, it is necessary to design an effective tool for colored PC quality assessment (PCQA). In this paper, considering the mapping relationship of perception between the colored PC and its corresponding projection images, we propose a novel PCQA method based on texture and geometry projection (denoted as TGP-PCQA). The main idea of the proposed TGP-PCQA method is to obtain texture and geometry projection maps from different perspectives for evaluating the colored PC. Specifically, 4D tensor decomposition is used to obtain the combination and difference information between the reference and distorted texture projection maps for mainly characterizing texture distortion of colored PC. Meanwhile, the edge features of the geometry projection map are calculated to measure the global or local geometry distortion. All of the extracted features are combined to predict an overall quality of colored PC. In addition, this paper establishes a multi-distorted colored PC database named CPCD2.0 with compression distortions and Gaussian noise, which orients to the influence of both geometry and texture components in distortion. Experimental results on two open subjective evaluation databases (IRPC and SJTU-PCQA) and the self-built CPCD2.0 database show that the proposed TGP-PCQA method outperforms the state-of-the-art PCQA methods. We are also providing the self-built CPCD2.0 database free of charge at https://github.com/cherry0415/CPCD2.0.","Colored point cloud, Visual quality assessment, Texture and geometry projection, Objective quality assessment",Zhouyan He and Gangyi Jiang and Mei Yu and Zhidi Jiang and Zongju Peng and Fen Chen,https://www.sciencedirect.com/science/article/pii/S1047320322000128,https://doi.org/10.1016/j.jvcir.2022.103449,1047-3203,2022,103449,83,Journal of Visual Communication and Image Representation,TGP-PCQA: Texture and geometry projection based quality assessment for colored point clouds,article,HE2022103449
"3D skeleton sequences contain more effective and discriminative information than RGB video and are more suitable for human action recognition. Accurate extraction of human skeleton information is the key to the high accuracy of action recognition. Considering the correlation between joint points, in this work, we first propose a skeleton feature extraction method based on complex network. The relationship between human skeleton points in each frame is coded as a network. The changes of action over time are described by a time series network composed of skeleton points. Network topology attributes are used as feature vectors, complex network coding and LSTM are combined to recognize human actions. The method was verified on the NTU RGBÂ +Â D60, MSR Action3D and UTKinect-Action3D dataset, and have achieved good performance, respectively. It shows that the method of extracting skeleton features based on complex network can properlyidentify different actions. This method that considers the temporal information and the relationship between skeletons at the same time plays an important role in the accurate recognition of human actions.","Skeleton-based action recognition, Complex network coding, LSTM, Feature extraction",Xiangpei Shen and Yanrui Ding,https://www.sciencedirect.com/science/article/pii/S1047320321002558,https://doi.org/10.1016/j.jvcir.2021.103386,1047-3203,2022,103386,82,Journal of Visual Communication and Image Representation,Human skeleton representation for 3D action recognition based on complex network coding and LSTM,article,SHEN2022103386
"The underlining task for fine-grained image recognition captures both the inter-class and intra-class discriminate features. Existing methods generally use auxiliary data to guide the network or a complex network comprising multiple sub-networks. They have two significant drawbacks: (1) Using auxiliary data like bounding boxes requires expert knowledge and expensive data annotation. (2) Using multiple sub-networks make network architecture complex and requires complicated training or multiple training steps. We propose an end-to-end Spatial Self-Attention Network (SSANet) comprising a spatial self-attention module (SSA) and a self-attention distillation (Self-AD) technique. The SSA encodes contextual information into local features, improving intra-class representation. Then, the Self-AD distills knowledge from the SSA to a primary feature map, obtaining inter-class representation. By accumulating classification losses from these two modules enables the network to learn both inter-class and intra-class features in one training step. The experiment findings demonstrate that SSANet is effective and achieves competitive performance.","Fine-grained recognition, Spatial self-attention, Knowledge distillation, Convolutional neural network",Adu Asare Baffour and Zhen Qin and Yong Wang and Zhiguang Qin and Kim-Kwang Raymond Choo,https://www.sciencedirect.com/science/article/pii/S104732032100242X,https://doi.org/10.1016/j.jvcir.2021.103368,1047-3203,2021,103368,81,Journal of Visual Communication and Image Representation,Spatial self-attention network with self-attention distillation for fine-grained image recognition,article,BAFFOUR2021103368
"Tilt and pan camera movements are common in computer games or social media videos. These types of videos contain numerous perspective transforms while todayâs video codecs rely on translational and affine motion models for motion compensation. The general perspective motion model with 8 parameters (8PMM) has unreasonably high processing time. In this paper, the eight-parameter perspective transform is simplified into a six-parameter transform to keep the time complexity within an acceptable range while modeling the most relevant transforms. Also, two motion prediction modes, Advanced Perspective Motion Vector Prediction (APMVP) and Perspective Model Merge (PMM), are proposed. The implementation results show an average of 7.0% BD-rate reduction over H.266/VVC Test Model with a maximum of 20% encoding time overhead. The results also show a 71% processing time reduction in comparison to 8PMM while experiencing an average of 5.6% increase in BD-Rate. Much better visual quality is measured through VMAF quality meter.","Multimedia streaming, Video coding, Motion estimation, Spatial transform, BD-rate reduction",Iman {Soltani Mohammadi} and Mohammad Ghanbari and Mahmoud Reza Hashemi,https://www.sciencedirect.com/science/article/pii/S104732032200061X,https://doi.org/10.1016/j.jvcir.2022.103514,1047-3203,2022,103514,85,Journal of Visual Communication and Image Representation,An efficient six-parameter perspective motion model for VVC,article,SOLTANIMOHAMMADI2022103514
"Due to privacy and security concerns, the researches of reversible data hiding in encrypted images (RDHEI) have become increasingly important. Conventional schemes vacate the spare room after image encryption (VRAE) suffer from the low embedding rate, high error rate of data extraction, and imperfect image recovery. To address these issues, we propose a separable reversible data hiding scheme for encrypted images that utilizes a novel pixel rotation technique to embed data into fully encrypted images. The block complexities of four decrypted rotation states are considered when recovering image. To realize perfect image recovery, we further devise a lossless version (LPR-RDHEI). Experimental results demonstrate that the proposed PR-RDHEI scheme achieves an embedding rate of 0.4994 bpp on average and ensures lossless data extraction. Meanwhile, the proposed LPR-RDHEI scheme still has a 0.4494 bpp embedding rate on average. The embedding rates of our two schemes are significantly improved compared with state-of-the-arts.","Reversible data hiding, Encrypted images, Pixel rotation, Lossless scheme",Xu Wang and Ching-Chun Chang and Chia-Chen Lin and Chin-Chen Chang,https://www.sciencedirect.com/science/article/pii/S1047320321002832,https://doi.org/10.1016/j.jvcir.2021.103421,1047-3203,2022,103421,82,Journal of Visual Communication and Image Representation,Reversal of pixel rotation: A reversible data hiding system towards cybersecurity in encrypted images,article,WANG2022103421
"Attention mechanism has been found effective for human gaze estimation, and the attention and diversity of learned features are two important aspects of attention mechanism. However, the traditional attention mechanism used in existing gaze model is more prone to utilize first-order information that is attentive but not diverse. Though the existing bilinear pooling-based attention could overcome the shortcoming of traditional attention, it is limited to extract high-order contextual information. Thus we introduce a novel bilinear pooling-based attention mechanism, which could extract the second-order contextual information by the interaction between local deep learned features. To make the gaze-related features robust for spatial misalignment, we further propose an attention-in-attention method, which consists of a global average pooling and an inner attention on the second-order features. For the purpose of gaze estimation, a new bilinear pooling-based attention networks with attention-in-attention is further proposed. Extensive evaluation shows that our method surpasses the state-of-the-art by a big margin.","Gaze tracking, Deep learning, Bilinear pooling, Attention",Dakai Ren and Jiazhong Chen and Jian Zhong and Zhaoming Lu and Tao Jia and Zongyi Li,https://www.sciencedirect.com/science/article/pii/S1047320321002431,https://doi.org/10.1016/j.jvcir.2021.103369,1047-3203,2021,103369,81,Journal of Visual Communication and Image Representation,Gaze estimation via bilinear pooling-based attention networks,article,REN2021103369
"Quality assessment of natural images is influenced by perceptual mechanisms, e.g., attention and contrast sensitivity, and quality perception can be generated in a hierarchical process. This paper proposes an architecture of Attention Integrated Hierarchical Image Quality networks (AIHIQnet) for no-reference quality assessment. AIHIQnet consists of three components: general backbone network, perceptually guided neck network, and head network. Multi-scale features extracted from the backbone network are fused to simulate image quality perception in a hierarchical manner. The attention and contrast sensitivity mechanisms modelled by an attention module capture essential information for quality perception. Considering that image rescaling potentially affects perceived quality, appropriate pooling methods in the non-convolution layers in AIHIQnet are employed to accept images with arbitrary resolutions. Comprehensive experiments on publicly available databases demonstrate outstanding performance of AIHIQnet compared to state-of-the-art models. Ablation experiments were performed to investigate the variants of the proposed architecture and reveal importance of individual components.","Attention, Hierarchical networks, Image quality assessment (IQA), Perceptual mechanisms, Quality perception",Junyong You and Jari Korhonen,https://www.sciencedirect.com/science/article/pii/S1047320321002674,https://doi.org/10.1016/j.jvcir.2021.103399,1047-3203,2022,103399,82,Journal of Visual Communication and Image Representation,Attention integrated hierarchical networks for no-reference image quality assessment,article,YOU2022103399
"Depth estimation from a single RGB image is a challenging task. It is ill-posed since a single 2D image may correspond to various 3D scenes at different scales. On the other hand, estimating the relative depth relationship between two objects in a scene is easier and may yield more reliable results. Thus, in this paper, we propose a novel algorithm for monocular depth estimation using relative depths. First, using a convolutional neural network, we estimate two types of depths at multiple spatial resolutions: ordinary depth maps and relative depth tensors. Second, we restore a relative depth map from each relative depth tensor. A relative depth map is equivalent to an ordinary depth map with global scale information removed. For the restoration, sparse pairwise comparison matrices are constructed from available relative depths, and missing entries are filled in using the alternative least square (ALS) algorithm. Third, we decompose the ordinary and relative depth maps into components and recombine them to yield a final depth map. To reduce the computational complexity, relative depths at fine spatial resolutions are directly used to refine the final depth map. Extensive experimental results on the NYUv2 dataset demonstrate that the proposed algorithm provides state-of-the-art performance.","Monocular depth estimation, Relative depth, 3D analysis",Jae-Han Lee and Chang-Su Kim,https://www.sciencedirect.com/science/article/pii/S1047320322000190,https://doi.org/10.1016/j.jvcir.2022.103459,1047-3203,2022,103459,84,Journal of Visual Communication and Image Representation,Single-image depth estimation using relative depths,article,LEE2022103459
